seed,sensor_id,duty_all,duty_event,duty_non_event,event_minus_non_event
1218,surface_temp_ir,0.5729166666666666,0.4885954381752701,0.7931034482758621,-0.304508010100592
1219,fc4_flux,0.8407118055555556,0.9430844553243574,0.591044776119403,0.3520396792049544
1219,laser_disdrometer,0.05164930555555555,0.056915544675642596,0.03880597014925373,0.018109574526388866
1219,met_station_core,0.16493055555555555,0.0,0.5671641791044776,-0.5671641791044776
1219,radiometer_basic,0.46484375,0.5722154222766218,0.20298507462686566,0.36923034764975615
1219,shielded_thermo_hygro,0.3185763888888889,0.3708690330477356,0.191044776119403,0.17982425692833262
1219,surface_temp_ir,1.0,1.0,1.0,0.0
1220,fc4_flux,0.6150173611111112,1.0,0.1906934306569343,0.8093065693430657
1220,laser_disdrometer,0.0,0.0,0.0,0.0
1220,met_station_core,0.3849826388888889,0.0,0.8093065693430657,-0.8093065693430657
1220,radiometer_basic,0.3849826388888889,0.0,0.8093065693430657,-0.8093065693430657
1220,shielded_thermo_hygro,0.7039930555555556,0.5281456953642384,0.8978102189781022,-0.3696645236138638
1220,surface_temp_ir,0.2981770833333333,0.48923841059602646,0.08759124087591241,0.40164716972011405
1221,fc4_flux,0.5750868055555556,1.0,0.1724429416737109,0.8275570583262891
1221,laser_disdrometer,0.0,0.0,0.0,0.0
1221,met_station_core,0.4249131944444444,0.0,0.8275570583262891,-0.8275570583262891
